,user_id,lang,bot,created_at,statuses_count,tweet_count,avg_text_len,tweet_with_text_count,entropy_second,entropy_minute,entropy_15minutes,entropy_hour,entropy_day,post_in_2012,post_in_2013,post_in_2014,post_in_2015,post_in_2016,post_in_2017,post_in_2018,post_in_2019,post_in_2020,years_outside_of_plausible_range,creation_year,retweet_count_avg,reply_count_avg,favorite_count_avg,num_hashtags_avg,num_urls_avg,num_mentions_avg,retweet_count_sum,reply_count_sum,favorite_count_sum,num_hashtags_sum,num_urls_sum,num_mentions_sum
0,2353593986,en,1,2019-02-22 18:00:42,76,127,62.378787878787875,132,5.634505323010674,2.535773165614536,1.7922979261092629,1.777030750536744,1.227162175602405,0,0,0,0,0,0,0,132,0,0,2019,0.03787878787878788,0.0,0.03787878787878788,0.09848484848484848,0.0,0.2727272727272727,5,0,5,13,0,36
1,2358850842,en,0,2019-02-26 03:02:32,54,119,68.76229508196721,122,5.424588394400085,2.302317468347992,1.6944301788511986,1.6944301788511986,1.281955397001218,0,0,0,0,0,0,0,122,0,0,2019,0.02459016393442623,0.0,0.04918032786885246,0.02459016393442623,0.0,0.3360655737704918,3,0,6,3,0,41
2,137959629,en,1,2015-04-30 07:09:56,3,4,19.25,4,5.407368784857286,4.0,2.8464393446710154,2.0492298383137757,1.2650806533651315,0,0,0,0,4,0,0,0,0,0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3,466124818,it,1,2017-01-18 02:49:18,50,1394,86.76302988186241,1439,9.381856224979352,7.495216419561313,4.504821282423757,2.935312478420866,0.3472177701136612,0,0,0,0,0,1,0,1438,0,0,2017,0.826963168867269,0.0,0.16678248783877692,0.07366226546212648,0.022237665045170257,0.006254343293954135,1190,0,240,106,32,9
4,2571493866,en,0,2019-06-18 19:30:21,7085,3535,72.2144420131291,3656,9.403373470608244,5.999865073701739,2.945209036437224,1.5324134877024036,0.0,0,0,0,0,0,0,0,0,3656,0,2019,0.016958424507658644,0.0,0.056072210065645514,0.11788840262582057,0.0008205689277899343,0.5054704595185996,62,0,205,431,3,1848
5,2199062688,en,0,2018-11-19 06:58:18,7406,1989,45.100913022585296,2081,8.974018557103818,5.677880731737543,3.0974301515082794,1.9824184379688197,0.2654048369290893,0,0,0,0,0,0,0,334,1747,0,2018,393.6972609322441,0.0,0.7357039884670832,0.024026910139356077,0.022585295530994715,0.9283998077847189,819284,0,1531,50,47,1932
6,1174869769,en,1,2018-02-15 10:51:28,21,24,64.04166666666667,24,4.316827716832515,4.175735869100492,3.931838457168456,3.844881935429326,2.7509141328758404,0,0,0,0,0,0,24,0,0,0,2018,630.1666666666666,0.0,94.66666666666667,0.4583333333333333,0.125,0.125,15124,0,2272,11,3,3
7,3118659848,en,0,2020-03-31 21:19:59,115,130,62.4,135,6.391174549429815,5.602282081880325,4.196842706891083,3.1086717023544983,0.7195494149649639,0,0,0,0,0,0,0,0,135,0,2020,3090.303703703704,0.0,0.9259259259259259,0.1111111111111111,0.08888888888888889,0.8074074074074075,417191,0,125,15,12,109
8,616225564,en,0,2017-06-25 15:49:36,2041,58,66.88333333333334,60,5.475863388344888,5.153498133960925,5.085701523791433,4.863902094517191,3.087110557271485,0,0,0,0,0,44,16,0,0,0,2017,69.85,0.016666666666666666,0.05,0.23333333333333334,0.03333333333333333,0.016666666666666666,4191,1,3,14,2,1
9,2357425536,en,1,2019-02-25 04:30:56,69,144,64.28666666666666,150,5.400190978532158,2.239529405970973,1.6565720676230868,1.629726430039194,1.1801642104399024,0,0,0,0,0,0,0,150,0,0,2019,0.04,0.0,0.03333333333333333,0.1,0.0,0.34,6,0,5,15,0,51
10,616824681,en,0,2017-06-26 04:03:20,33,36,58.432432432432435,37,4.892147223664532,4.739097917988784,4.6240504332644425,4.6240504332644425,3.808270834535259,0,0,0,0,0,29,8,0,0,0,2017,0.0,0.02702702702702703,0.02702702702702703,0.24324324324324326,0.0,0.0,0,1,1,9,0,0
11,2361797126,en,1,2019-02-27 23:30:31,47,100,64.58415841584159,101,5.407368784857286,2.386106413861364,1.7212424590621704,1.7012424590621706,1.3634980839539974,0,0,0,0,0,0,0,101,0,0,2019,0.039603960396039604,0.0,0.04950495049504951,0.13861386138613863,0.0,0.3069306930693069,4,0,5,14,0,31
12,2381053058,en,1,2019-03-11 21:29:53,41,85,62.27777777777778,90,5.110957903072825,2.0238219743945103,1.6549490356164238,1.6549490356164238,1.3768042322213287,0,0,0,0,0,0,0,90,0,0,2019,0.15555555555555556,0.0,0.13333333333333333,0.14444444444444443,0.0,0.34444444444444444,14,0,12,13,0,31
13,2352803594,en,1,2019-02-22 06:10:24,53,113,56.88793103448276,116,5.311205459542505,2.3192575980352914,1.7235625190153816,1.7235625190153816,1.3471780623619536,0,0,0,0,0,0,0,116,0,0,2019,0.034482758620689655,0.0,0.02586206896551724,0.008620689655172414,0.0,0.3103448275862069,4,0,3,1,0,36
14,2383942940,en,1,2019-03-13 16:21:29,41,105,71.76146788990826,109,5.190932673849336,2.098980474034076,1.5647385749519922,1.5647385749519922,1.2159576878032878,0,0,0,0,0,0,0,109,0,0,2019,0.01834862385321101,0.0,0.027522935779816515,0.08256880733944955,0.0,0.29357798165137616,2,0,3,9,0,32
15,466310732,it,1,2017-01-18 08:20:20,62,1390,86.21567267683773,1442,9.340785433952494,7.322356177169244,4.401727631682154,2.8625565010870586,0.3849959119596812,0,0,0,0,0,0,0,1442,0,0,2017,1.0783633841886269,0.0,0.14285714285714285,0.08876560332871013,0.018030513176144243,0.009708737864077669,1555,0,206,128,26,14
16,616219193,en,1,2017-06-25 15:47:54,72,79,63.333333333333336,84,5.832635214375197,5.537848246994452,5.330333133088759,5.065272892124903,3.083543590532016,0,0,0,0,0,56,28,0,0,0,2017,121.85714285714286,0.047619047619047616,0.05952380952380952,0.14285714285714285,0.023809523809523808,0.023809523809523808,10236,4,5,12,2,2
17,617828146,en,1,2017-06-27 06:01:28,27,30,73.66666666666667,30,4.694019357121935,4.457648564974579,4.457648564974579,4.457648564974579,3.810928306279287,0,0,0,0,0,25,5,0,0,0,2017,310.96666666666664,0.0,0.0,0.16666666666666666,0.03333333333333333,0.03333333333333333,9329,0,0,5,1,1
18,2744811814,en,0,2019-08-18 21:48:35,3287,2120,41.96790980052038,2306,8.212493013392272,4.099744280299991,1.756163042916177,1.1148335608874531,0.2437268945681572,0,0,0,0,0,0,0,0,2306,0,2019,1665.4019947961838,0.0,0.5875975715524718,0.05897658282740677,0.03642671292281006,0.6856027753686036,3840417,0,1355,136,84,1581
19,163142123,fr,1,2015-07-07 17:12:40,3,4,53.75,4,5.407368784857286,4.0,2.8464393446710154,2.0492298383137757,1.2650806533651315,0,0,0,1,0,0,3,0,0,0,2015,4300.25,0.0,0.5,0.0,0.5,1.0,17201,0,2,0,2,4
20,1370348599,en,0,2018-04-23 19:05:48,2041,2,37.5,2,5.407368784857286,4.0,2.8464393446710154,2.0492298383137757,1.2650806533651315,0,0,0,0,0,0,2,0,0,0,2018,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
21,2349866700,en,0,2019-02-20 09:53:17,1157,649,77.51047904191617,668,8.642170534712044,7.684149506054558,5.6390820643181065,4.263805249289979,1.224033530745214,0,0,0,0,0,0,0,425,243,0,2019,1104.1047904191616,0.0,0.5179640718562875,0.2245508982035928,0.12275449101796407,0.7694610778443114,737542,0,346,150,82,514
22,253477677,en,0,2016-02-19 09:50:22,14052,3357,63.78755074424898,3695,7.230812757129147,2.914450011138565,0.8727930532362446,0.4349868910078615,0.0246610215324536,0,0,0,0,0,0,0,0,3695,0,2016,1323.6971583220568,0.0,0.1182679296346414,0.7880920162381597,0.013531799729364006,1.1764546684709067,4891061,0,437,2912,50,4347
23,2357398248,en,1,2019-02-25 04:07:22,57,117,70.74166666666666,120,5.2960360467384975,2.1752079602029952,1.7004366535793896,1.7004366535793891,1.2483401365848483,0,0,0,0,0,0,0,120,0,0,2019,0.025,0.0,0.041666666666666664,0.03333333333333333,0.0,0.24166666666666667,3,0,5,4,0,29
24,1127165334,en,0,2018-01-30 06:21:38,27,32,45.09375,32,4.57969177895343,4.453880987666651,4.453880987666651,4.324848729602135,2.908198827637825,0,0,0,0,0,0,32,0,0,0,2018,173.78125,0.0625,0.03125,0.09375,0.03125,0.0625,5561,2,1,3,1,2
25,1273186980,en,1,2018-03-18 20:11:01,1179,2680,84.20818377602298,2786,10.084276956962777,7.926503503966797,4.887947393768759,3.2377725939433817,0.4352765135790223,0,0,0,0,0,0,674,2112,0,0,2018,3.496410624551328,0.0,0.06640344580043073,0.09332376166547021,0.040918880114860015,0.04414931801866475,9741,0,185,260,114,123
26,1127478085,en,1,2018-01-30 08:58:18,23,27,66.71428571428571,28,4.32490081792507,4.02705474459298,4.02705474459298,3.791924539200507,2.9477027792200907,0,0,0,0,0,0,28,0,0,0,2018,357.85714285714283,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.10714285714285714,0.25,10020,2,6,4,3,7
27,1671101821,en,0,2018-08-16 17:49:18,6705,3866,44.0977366255144,3888,9.426485756844649,4.462343956590931,1.6305540923277402,0.7180804301923447,0.0523718103236069,0,0,0,0,0,0,0,0,3208,680,2018,69.16666666666667,0.0,0.11342592592592593,0.07587448559670781,0.08436213991769548,0.7824074074074074,268920,0,441,295,328,3042
28,621554804,en,1,2017-07-01 04:13:30,31,36,58.41463414634146,41,4.49144607116552,4.246439344671014,4.119285186491505,4.119285186491505,3.3393538721672,0,0,0,0,0,34,7,0,0,0,2017,0.0,0.0975609756097561,0.0,0.14634146341463414,0.024390243902439025,0.0,0,4,0,6,1,0
29,707697690,en,0,2017-07-22 19:51:25,43,20,57.31818181818182,22,4.165894208390022,3.4992275417233567,1.758842712835596,1.3446983751597128,1.0834189322427712,0,0,0,0,0,4,0,0,18,0,2017,0.5454545454545454,0.0,0.36363636363636365,0.4090909090909091,0.09090909090909091,0.7272727272727273,12,0,8,9,2,16
30,1261040287,en,0,2018-03-14 03:46:22,17447,3483,45.78830920513521,3661,8.736306202063735,4.6003807723535655,2.013268401802625,1.0826729048039403,0.0625842741738242,0,0,0,0,0,0,0,0,3661,0,2018,1675.935536738596,0.0,0.7017208413001912,0.1586998087954111,0.04780114722753346,0.9221524173723027,6135600,0,2569,581,175,3376
31,109514123,en,0,2015-01-31 09:04:55,26709,2341,90.9840360212853,2443,9.38804075415056,6.0402375609089285,3.0822682590517525,1.855389409136336,0.1107999621218982,0,0,0,0,0,0,0,0,2443,0,2015,101.76627097830536,0.0,0.15268112975849366,0.4474007367990176,0.17765042979942694,0.9447400736799018,248615,0,373,1093,434,2308
32,2353165838,en,0,2019-02-22 12:27:51,68,141,68.27083333333333,144,5.365237491789049,2.2214689193507566,1.6547569601448011,1.6267849321727734,1.1699291819220334,0,0,0,0,0,0,0,144,0,0,2019,0.041666666666666664,0.0,0.027777777777777776,0.034722222222222224,0.0,0.2916666666666667,6,0,4,5,0,42
33,149245813,en,0,2015-05-30 20:11:00,5025,2635,65.22087286527514,2635,9.599074062954177,5.689852669132399,3.121727426365717,2.201583704587458,0.7296759845136741,0,0,0,0,0,0,1751,256,198,430,2015,356.3092979127135,0.0,0.027703984819734344,0.1206831119544592,0.031878557874762806,0.6667931688804554,938875,0,73,318,84,1757
34,2357929946,en,0,2019-02-25 12:30:19,60,120,59.472,125,5.473834314801078,2.1727128756486604,1.7103127239087277,1.6941836916506627,1.3168128245581527,0,0,0,0,0,0,0,125,0,0,2019,0.04,0.0,0.048,0.032,0.0,0.328,5,0,6,4,0,41
35,466300701,it,1,2017-01-18 08:01:21,41,1422,86.43281566509116,1481,9.424386933384168,7.389121652496306,4.412323739972337,2.858857445825226,0.355937663822444,0,0,0,0,0,0,0,1481,0,0,2017,0.8386225523295071,0.0,0.28561782579338285,0.07629979743416611,0.01823092505064146,0.00675219446320054,1242,0,423,113,27,10
36,1174366548,en,1,2018-02-15 08:24:25,22,22,55.63636363636363,22,4.39231742277876,4.39231742277876,3.820888851350188,3.6304126608739975,2.7013757559060485,0,0,0,0,0,0,22,0,0,0,2018,687.5,0.045454545454545456,103.27272727272727,0.45454545454545453,0.13636363636363635,0.09090909090909091,15125,1,2272,10,3,2
37,2360251819,en,1,2019-02-27 00:47:09,65,135,68.44680851063829,141,5.452715747527298,2.2817982015461897,1.727996151481667,1.6940326693233567,1.2607336272719256,0,0,0,0,0,0,0,141,0,0,2019,0.03546099290780142,0.0,0.04964539007092199,0.10638297872340426,0.0,0.2765957446808511,5,0,7,15,0,39
38,616399998,en,1,2017-06-25 17:52:48,54,57,57.43333333333333,60,5.619765506915617,5.285706084126692,5.033393619940919,4.931698704686681,3.5221066182681766,0,0,0,0,0,47,13,0,0,0,2017,0.0,0.03333333333333333,0.0,0.11666666666666667,0.0,0.0,0,2,0,7,0,0
39,617446883,en,1,2017-06-26 20:32:18,37,41,70.83333333333333,42,5.074390041826939,4.772186150959547,4.661714809179526,4.5457419432731,3.512460773112119,0,0,0,0,0,36,6,0,0,0,2017,0.023809523809523808,0.023809523809523808,0.0,0.23809523809523808,0.0,0.0,1,1,0,10,0,0
40,2214453095,en,0,2018-12-10 19:19:12,1382,1220,57.43769470404985,1284,9.14385682764451,7.654373189087704,5.107008387459384,3.620560995216509,0.8192662135947208,0,0,0,0,0,0,0,990,294,0,2018,124.81697819314641,0.0,1.1331775700934579,0.12227414330218069,0.007009345794392523,0.5926791277258567,160265,0,1455,157,9,761
41,2352031490,en,1,2019-02-21 17:42:51,83,155,66.45962732919254,161,5.692288468477334,2.440491735326511,1.7621596247619566,1.744941577873435,1.0971422193176747,0,0,0,0,0,0,0,161,0,0,2019,0.031055900621118012,0.0,0.06832298136645963,0.055900621118012424,0.0,0.2546583850931677,5,0,11,9,0,41
42,2366093053,en,0,2019-03-02 20:48:49,66,137,62.90780141843972,141,5.321631713517876,2.2525712903337665,1.7725003848898755,1.7725003848898755,1.1632303863049192,0,0,0,0,0,0,0,141,0,0,2019,0.0425531914893617,0.0,0.014184397163120567,0.0425531914893617,0.0,0.3049645390070922,6,0,2,6,0,43
43,2360229577,en,1,2019-02-27 00:26:58,49,118,64.65833333333333,120,5.252138950484947,2.021084876567861,1.5825791072639854,1.5657723845749096,1.2430860518058284,0,0,0,0,0,0,0,120,0,0,2019,0.041666666666666664,0.0,498.6,0.025,0.0,0.3,5,0,59832,3,0,36
44,2359047776,en,1,2019-02-26 06:08:29,62,117,64.21951219512195,123,5.3135223789879085,2.2684567673030123,1.8804803534833945,1.8149065829915916,1.3287651032647283,0,0,0,0,0,0,0,123,0,0,2019,0.04065040650406504,0.0,0.056910569105691054,0.032520325203252036,0.0,0.34146341463414637,5,0,7,4,0,42
45,172164229,en,1,2015-07-31 01:50:18,4,4,71.75,4,5.407368784857286,4.0,2.8464393446710154,2.0492298383137757,1.2650806533651315,0,0,0,1,0,3,0,0,0,0,2015,0.0,0.0,0.0,0.0,0.75,0.0,0,0,0,0,3,0
